"participant","session","condition","trialType","posture","blockNum","trialNum","switchTrialType","congruentTrialType","cueType","shapeType","shapeColor","response","correctResponse","correct","reactionTime","date","utcTime","condblock","correct_bin"
12,1,12,"experiment","standing",1,47,"noswitch","congruent","dashed","triangle","blue","right","right","yes",403.828144073486,"2021-11-12 13:51:00",1636747661.34889,"standing1",1
12,1,12,"experiment","standing",1,48,"noswitch","congruent","dashed","triangle","blue","right","right","yes",297.831058502197,"2021-11-12 13:51:00",1636747663.00138,"standing1",1
12,1,12,"experiment","standing",1,49,"noswitch","incongruent","dashed","square","blue","left","left","yes",392.849206924438,"2021-11-12 13:51:00",1636747664.77276,"standing1",1
12,1,12,"experiment","standing",2,2,"switch","incongruent","dashed","square","blue","left","left","yes",472.021102905273,"2021-11-12 13:51:00",1636747677.85176,"standing2",1
12,1,12,"experiment","standing",2,3,"switch","incongruent","solid","triangle","yellow","left","left","yes",548.992872238159,"2021-11-12 13:51:00",1636747679.74201,"standing2",1
12,1,12,"experiment","standing",2,4,"noswitch","congruent","solid","triangle","blue","right","right","yes",1385.44797897339,"2021-11-12 13:51:00",1636747682.46276,"standing2",1
12,1,12,"experiment","standing",2,5,"noswitch","incongruent","solid","square","blue","right","right","yes",695.580005645752,"2021-11-12 13:51:00",1636747684.47105,"standing2",1
12,1,12,"experiment","standing",2,6,"switch","congruent","dashed","triangle","blue","left","right","no",591.971874237061,"2021-11-12 13:51:00",1636747686.42153,"standing2",0
12,1,12,"experiment","standing",2,7,"switch","incongruent","solid","square","blue","right","right","yes",1008.20398330688,"2021-11-12 13:51:00",1636747693.78475,"standing2",1
12,1,12,"experiment","standing",2,8,"noswitch","congruent","solid","square","yellow","left","left","yes",378.639936447143,"2021-11-12 13:51:00",1636747695.49537,"standing2",1
12,1,12,"experiment","standing",2,9,"noswitch","incongruent","solid","triangle","yellow","left","left","yes",352.748155593872,"2021-11-12 13:51:00",1636747697.2059,"standing2",1
12,1,12,"experiment","standing",2,10,"noswitch","congruent","solid","square","yellow","left","left","yes",452.665090560913,"2021-11-12 13:51:00",1636747698.97797,"standing2",1
12,1,12,"experiment","standing",2,11,"switch","congruent","dashed","square","yellow","right","left","no",1225.41904449463,"2021-11-12 13:51:00",1636747701.51962,"standing2",0
12,1,12,"experiment","standing",2,12,"noswitch","congruent","dashed","square","yellow","left","left","yes",554.33988571167,"2021-11-12 13:51:00",1636747708.4028,"standing2",1
12,1,12,"experiment","standing",2,13,"switch","congruent","solid","square","yellow","left","left","yes",397.836923599243,"2021-11-12 13:51:00",1636747710.1138,"standing2",1
12,1,12,"experiment","standing",2,14,"noswitch","incongruent","solid","triangle","yellow","left","left","yes",341.958999633789,"2021-11-12 13:51:00",1636747711.82478,"standing2",1
12,1,12,"experiment","standing",2,15,"switch","incongruent","dashed","triangle","yellow","right","right","yes",317.203998565674,"2021-11-12 13:51:00",1636747713.47743,"standing2",1
12,1,12,"experiment","standing",2,16,"switch","incongruent","solid","triangle","yellow","right","left","no",408.417940139771,"2021-11-12 13:51:00",1636747715.24775,"standing2",0
12,1,12,"experiment","standing",2,17,"switch","congruent","dashed","square","yellow","left","left","yes",819.417953491211,"2021-11-12 13:51:00",1636747722.431,"standing2",1
12,1,12,"experiment","standing",2,18,"noswitch","congruent","dashed","triangle","blue","right","right","yes",630.422830581665,"2021-11-12 13:51:00",1636747724.37754,"standing2",1
12,1,12,"experiment","standing",2,19,"noswitch","congruent","dashed","triangle","blue","right","right","yes",425.360202789307,"2021-11-12 13:51:00",1636747726.14797,"standing2",1
12,1,12,"experiment","standing",2,20,"noswitch","incongruent","dashed","square","blue","left","left","yes",370.996952056885,"2021-11-12 13:51:00",1636747727.86101,"standing2",1
12,1,12,"experiment","standing",2,21,"noswitch","incongruent","dashed","triangle","yellow","right","right","yes",427.583932876587,"2021-11-12 13:51:00",1636747729.63446,"standing2",1
12,1,12,"experiment","standing",2,22,"switch","congruent","solid","triangle","blue","right","right","yes",550.456047058105,"2021-11-12 13:51:00",1636747731.52414,"standing2",1
12,1,12,"experiment","standing",2,23,"switch","congruent","dashed","square","yellow","left","left","yes",431.244850158691,"2021-11-12 13:51:00",1636747733.29824,"standing2",1
12,1,12,"experiment","standing",2,24,"switch","incongruent","solid","square","blue","right","right","yes",530.910968780518,"2021-11-12 13:51:00",1636747735.19021,"standing2",1
12,1,12,"experiment","standing",2,25,"noswitch","congruent","solid","triangle","blue","right","right","yes",351.166963577271,"2021-11-12 13:51:00",1636747736.9008,"standing2",1
12,1,12,"experiment","standing",2,26,"noswitch","congruent","solid","square","yellow","left","left","yes",329.23698425293,"2021-11-12 13:51:00",1636747738.5512,"standing2",1
12,1,12,"experiment","standing",2,27,"switch","incongruent","dashed","triangle","yellow","right","right","yes",361.132144927979,"2021-11-12 13:51:00",1636747740.26467,"standing2",1
12,1,12,"experiment","standing",2,28,"noswitch","congruent","dashed","triangle","blue","right","right","yes",399.567127227783,"2021-11-12 13:51:00",1636747741.97519,"standing2",1
12,1,12,"experiment","standing",2,29,"switch","congruent","solid","triangle","blue","right","right","yes",318.104028701782,"2021-11-12 13:51:00",1636747743.62824,"standing2",1
12,1,12,"experiment","standing",2,30,"switch","congruent","dashed","triangle","blue","right","right","yes",436.050176620483,"2021-11-12 13:51:00",1636747745.40304,"standing2",1
12,1,12,"experiment","standing",2,31,"switch","incongruent","solid","triangle","yellow","left","left","yes",548.112869262695,"2021-11-12 13:51:00",1636747747.29487,"standing2",1
12,1,12,"experiment","standing",2,32,"switch","incongruent","dashed","triangle","yellow","right","right","yes",780.355930328369,"2021-11-12 13:51:00",1636747749.42256,"standing2",1
12,1,12,"experiment","standing",2,33,"switch","congruent","solid","triangle","blue","right","right","yes",496.254920959473,"2021-11-12 13:51:00",1636747751.25155,"standing2",1
12,1,12,"experiment","standing",2,34,"switch","incongruent","dashed","square","blue","left","left","yes",788.787841796875,"2021-11-12 13:51:00",1636747753.37723,"standing2",1
12,1,12,"experiment","standing",2,35,"noswitch","incongruent","dashed","triangle","yellow","right","right","yes",406.997203826904,"2021-11-12 13:51:00",1636747755.15017,"standing2",1
12,1,12,"experiment","standing",2,36,"noswitch","incongruent","dashed","triangle","yellow","right","right","yes",397.572994232178,"2021-11-12 13:51:00",1636747756.85953,"standing2",1
12,1,12,"experiment","standing",2,37,"noswitch","congruent","dashed","square","yellow","left","left","yes",357.262849807739,"2021-11-12 13:51:00",1636747758.57282,"standing2",1
12,1,12,"experiment","standing",2,38,"noswitch","congruent","dashed","triangle","blue","right","right","yes",305.714130401611,"2021-11-12 13:51:00",1636747760.22635,"standing2",1
12,1,12,"experiment","standing",2,39,"noswitch","incongruent","dashed","square","blue","left","left","yes",413.125991821289,"2021-11-12 13:51:00",1636747761.99719,"standing2",1
12,1,12,"experiment","standing",2,40,"switch","incongruent","solid","square","blue","right","right","yes",703.005075454712,"2021-11-12 13:51:00",1636747764.06689,"standing2",1
12,1,12,"experiment","standing",2,41,"switch","incongruent","dashed","square","blue","right","left","no",653.620004653931,"2021-11-12 13:51:00",1636747766.07404,"standing2",0
12,1,12,"experiment","standing",2,42,"switch","incongruent","solid","square","blue","right","right","yes",509.809017181396,"2021-11-12 13:51:00",1636747772.8948,"standing2",1
12,1,12,"experiment","standing",2,43,"noswitch","congruent","solid","triangle","blue","right","right","yes",387.49885559082,"2021-11-12 13:51:00",1636747774.60685,"standing2",1
12,1,12,"experiment","standing",2,44,"switch","congruent","dashed","square","yellow","left","left","yes",843.889951705933,"2021-11-12 13:51:00",1636747776.79546,"standing2",1
12,1,12,"experiment","standing",2,45,"noswitch","incongruent","dashed","square","blue","left","left","yes",468.469142913818,"2021-11-12 13:51:00",1636747778.62431,"standing2",1
12,1,12,"experiment","standing",2,46,"switch","incongruent","solid","triangle","yellow","right","left","no",1123.79598617554,"2021-11-12 13:51:00",1636747781.10642,"standing2",0
12,1,12,"experiment","standing",2,47,"noswitch","congruent","solid","square","yellow","left","left","yes",898.571968078613,"2021-11-12 13:51:00",1636747788.34857,"standing2",1
12,1,12,"experiment","standing",2,48,"noswitch","incongruent","solid","square","blue","right","right","yes",437.585115432739,"2021-11-12 13:51:00",1636747790.11892,"standing2",1
12,1,12,"experiment","standing",2,49,"noswitch","congruent","solid","square","yellow","left","left","yes",691.210031509399,"2021-11-12 13:51:00",1636747792.18778,"standing2",1
12,1,12,"experiment","standing",3,2,"switch","congruent","solid","square","yellow","left","left","yes",1002.86722183228,"2021-11-12 13:51:00",1636747802.26846,"standing3",1
12,1,12,"experiment","standing",3,3,"switch","congruent","dashed","square","yellow","left","left","yes",817.323923110962,"2021-11-12 13:51:00",1636747804.455,"standing3",1
12,1,12,"experiment","standing",3,4,"switch","incongruent","solid","square","blue","right","right","yes",443.562984466553,"2021-11-12 13:51:00",1636747806.22536,"standing3",1
12,1,12,"experiment","standing",3,5,"switch","incongruent","dashed","square","blue","left","left","yes",618.369102478027,"2021-11-12 13:51:00",1636747808.17311,"standing3",1
12,1,12,"experiment","standing",3,6,"switch","incongruent","solid","triangle","yellow","right","left","no",1097.65076637268,"2021-11-12 13:51:00",1636747810.59435,"standing3",0
12,1,12,"experiment","standing",3,7,"switch","incongruent","dashed","square","blue","left","left","yes",492.634057998657,"2021-11-12 13:51:00",1636747817.42007,"standing3",1
12,1,12,"experiment","standing",3,8,"switch","congruent","solid","square","yellow","right","left","no",759.585857391357,"2021-11-12 13:51:00",1636747819.4854,"standing3",0
