"sj" "cb" "blockNumber" "blockType" "trialNum" "congruency" "posture" "wordStim" "inkColour" "rt" "cResp" "resp" "ac"
"29_1_1" 1 3 "experimental" 12 "neutral" "STANDING" "XXX" "red" 243 1 1 1
"29_1_1" 1 3 "experimental" 13 "congruent" "STANDING" "GREEN" "green" 350 2 2 1
"29_1_1" 1 3 "experimental" 14 "congruent" "STANDING" "RED" "red" 402 1 1 1
"29_1_1" 1 3 "experimental" 15 "neutral" "STANDING" "XXXXX" "green" 302 2 2 1
"29_1_1" 1 3 "experimental" 16 "neutral" "STANDING" "XXX" "red" 341 1 1 1
"29_1_1" 1 3 "experimental" 17 "congruent" "STANDING" "RED" "red" 419 1 1 1
"29_1_1" 1 3 "experimental" 18 "neutral" "STANDING" "XXX" "green" 461 2 2 1
"29_1_1" 1 3 "experimental" 19 "incongruent" "STANDING" "GREEN" "red" 454 1 1 1
"29_1_1" 1 3 "experimental" 20 "neutral" "STANDING" "XXXXX" "red" 407 1 1 1
"29_1_1" 1 3 "experimental" 21 "incongruent" "STANDING" "RED" "green" 482 2 2 1
"29_1_1" 1 3 "experimental" 22 "incongruent" "STANDING" "GREEN" "red" 290 1 1 1
"29_1_1" 1 3 "experimental" 23 "incongruent" "STANDING" "RED" "green" 394 2 2 1
"29_1_1" 1 3 "experimental" 24 "congruent" "STANDING" "GREEN" "green" 413 2 2 1
"29_1_1" 1 3 "experimental" 25 "neutral" "STANDING" "XXX" "red" 344 1 1 1
"29_1_1" 1 3 "experimental" 26 "neutral" "STANDING" "XXXXX" "red" 351 1 1 1
"29_1_1" 1 3 "experimental" 27 "incongruent" "STANDING" "GREEN" "red" 348 1 1 1
"29_1_1" 1 3 "experimental" 28 "incongruent" "STANDING" "RED" "green" 385 2 2 1
"29_1_1" 1 3 "experimental" 29 "congruent" "STANDING" "RED" "red" 389 1 1 1
"29_1_1" 1 3 "experimental" 30 "incongruent" "STANDING" "GREEN" "red" 361 1 1 1
"29_1_1" 1 3 "experimental" 31 "congruent" "STANDING" "GREEN" "green" 406 2 2 1
"29_1_1" 1 3 "experimental" 32 "congruent" "STANDING" "RED" "red" 313 1 1 1
"29_1_1" 1 3 "experimental" 33 "incongruent" "STANDING" "RED" "green" 536 2 2 1
"29_1_1" 1 3 "experimental" 34 "neutral" "STANDING" "XXXXX" "green" 477 2 2 1
"29_1_1" 1 3 "experimental" 35 "congruent" "STANDING" "GREEN" "green" 462 2 2 1
"29_1_1" 1 3 "experimental" 36 "neutral" "STANDING" "XXX" "green" 399 2 2 1
"29_1_1" 1 4 "experimental" 1 "congruent" "STANDING" "RED" "red" 323 1 1 1
"29_1_1" 1 4 "experimental" 2 "incongruent" "STANDING" "GREEN" "red" 313 1 1 1
"29_1_1" 1 4 "experimental" 3 "neutral" "STANDING" "XXXXX" "green" 367 2 2 1
"29_1_1" 1 4 "experimental" 4 "congruent" "STANDING" "GREEN" "green" 493 2 2 1
"29_1_1" 1 4 "experimental" 5 "incongruent" "STANDING" "RED" "green" 452 2 2 1
"29_1_1" 1 4 "experimental" 6 "neutral" "STANDING" "XXX" "red" 358 1 1 1
"29_1_1" 1 4 "experimental" 7 "incongruent" "STANDING" "GREEN" "red" 323 1 1 1
"29_1_1" 1 4 "experimental" 8 "congruent" "STANDING" "RED" "red" 322 1 1 1
"29_1_1" 1 4 "experimental" 9 "congruent" "STANDING" "GREEN" "green" 625 2 2 1
"29_1_1" 1 4 "experimental" 10 "neutral" "STANDING" "XXX" "green" 370 2 2 1
"29_1_1" 1 4 "experimental" 11 "neutral" "STANDING" "XXXXX" "red" 320 1 1 1
"29_1_1" 1 4 "experimental" 12 "incongruent" "STANDING" "RED" "green" 343 2 2 1
"29_1_1" 1 4 "experimental" 13 "congruent" "STANDING" "RED" "red" 421 1 1 1
"29_1_1" 1 4 "experimental" 14 "congruent" "STANDING" "GREEN" "green" 568 2 2 1
"29_1_1" 1 4 "experimental" 15 "congruent" "STANDING" "RED" "red" 285 1 1 1
"29_1_1" 1 4 "experimental" 16 "incongruent" "STANDING" "GREEN" "red" 638 1 1 1
"29_1_1" 1 4 "experimental" 17 "incongruent" "STANDING" "RED" "green" 336 2 2 1
"29_1_1" 1 4 "experimental" 18 "incongruent" "STANDING" "GREEN" "red" 310 1 1 1
"29_1_1" 1 4 "experimental" 19 "neutral" "STANDING" "XXX" "green" 430 2 2 1
"29_1_1" 1 4 "experimental" 20 "congruent" "STANDING" "GREEN" "green" 384 2 2 1
"29_1_1" 1 4 "experimental" 21 "neutral" "STANDING" "XXXXX" "red" 317 1 1 1
"29_1_1" 1 4 "experimental" 22 "neutral" "STANDING" "XXX" "red" 308 1 1 1
"29_1_1" 1 4 "experimental" 23 "incongruent" "STANDING" "RED" "green" 396 2 2 1
"29_1_1" 1 4 "experimental" 24 "neutral" "STANDING" "XXXXX" "green" 344 2 2 1
"29_1_1" 1 4 "experimental" 25 "neutral" "STANDING" "XXX" "green" 350 2 2 1
"29_1_1" 1 4 "experimental" 26 "congruent" "STANDING" "RED" "red" 325 1 1 1
"29_1_1" 1 4 "experimental" 27 "congruent" "STANDING" "GREEN" "green" 372 2 2 1
"29_1_1" 1 4 "experimental" 28 "incongruent" "STANDING" "GREEN" "red" 489 1 1 1
"29_1_1" 1 4 "experimental" 29 "congruent" "STANDING" "GREEN" "green" 313 2 2 1
"29_1_1" 1 4 "experimental" 30 "incongruent" "STANDING" "RED" "green" 258 2 2 1
"29_1_1" 1 4 "experimental" 31 "neutral" "STANDING" "XXXXX" "red" 363 1 1 1
"29_1_1" 1 4 "experimental" 32 "incongruent" "STANDING" "GREEN" "red" 336 1 1 1
"29_1_1" 1 4 "experimental" 33 "neutral" "STANDING" "XXXXX" "green" 368 2 2 1
"29_1_1" 1 4 "experimental" 34 "incongruent" "STANDING" "RED" "green" 365 2 2 1
"29_1_1" 1 4 "experimental" 35 "neutral" "STANDING" "XXX" "red" 347 1 1 1
"29_1_1" 1 4 "experimental" 36 "congruent" "STANDING" "RED" "red" 313 1 1 1
"29_1_1" 1 5 "experimental" 1 "incongruent" "STANDING" "GREEN" "red" 252 1 1 1
"29_1_1" 1 5 "experimental" 2 "neutral" "STANDING" "XXXXX" "green" 441 2 2 1
"29_1_1" 1 5 "experimental" 3 "incongruent" "STANDING" "RED" "green" 420 2 2 1
"29_1_1" 1 5 "experimental" 4 "neutral" "STANDING" "XXX" "red" 320 1 1 1
"29_1_1" 1 5 "experimental" 5 "neutral" "STANDING" "XXXXX" "red" 486 1 1 1
"29_1_1" 1 5 "experimental" 6 "congruent" "STANDING" "GREEN" "green" 367 2 2 1
"29_1_1" 1 5 "experimental" 7 "congruent" "STANDING" "RED" "red" 317 1 1 1
"29_1_1" 1 5 "experimental" 8 "congruent" "STANDING" "GREEN" "green" 396 2 2 1
"29_1_1" 1 5 "experimental" 9 "incongruent" "STANDING" "GREEN" "red" 296 1 1 1
"29_1_1" 1 5 "experimental" 10 "incongruent" "STANDING" "RED" "green" 313 2 2 1
"29_1_1" 1 5 "experimental" 11 "congruent" "STANDING" "RED" "red" 281 1 1 1
"29_1_1" 1 5 "experimental" 12 "neutral" "STANDING" "XXX" "green" 378 2 2 1
"29_1_1" 1 5 "experimental" 13 "neutral" "STANDING" "XXXXX" "green" 464 2 2 1
"29_1_1" 1 5 "experimental" 14 "incongruent" "STANDING" "GREEN" "red" 305 1 1 1
"29_1_1" 1 5 "experimental" 15 "incongruent" "STANDING" "RED" "green" 409 2 2 1
"29_1_1" 1 5 "experimental" 16 "congruent" "STANDING" "GREEN" "green" 260 1 2 0
"29_1_1" 1 5 "experimental" 17 "congruent" "STANDING" "GREEN" "green" 402 2 2 1
"29_1_1" 1 5 "experimental" 18 "congruent" "STANDING" "RED" "red" 362 1 1 1
"29_1_1" 1 5 "experimental" 19 "congruent" "STANDING" "RED" "red" 292 1 1 1
"29_1_1" 1 5 "experimental" 20 "incongruent" "STANDING" "GREEN" "red" 369 1 1 1
"29_1_1" 1 5 "experimental" 21 "neutral" "STANDING" "XXXXX" "red" 315 1 1 1
"29_1_1" 1 5 "experimental" 22 "neutral" "STANDING" "XXX" "green" 359 2 2 1
"29_1_1" 1 5 "experimental" 23 "neutral" "STANDING" "XXX" "red" 345 1 1 1
"29_1_1" 1 5 "experimental" 24 "incongruent" "STANDING" "RED" "green" 348 2 2 1
"29_1_1" 1 5 "experimental" 25 "neutral" "STANDING" "XXXXX" "red" 251 1 1 1
"29_1_1" 1 5 "experimental" 26 "incongruent" "STANDING" "GREEN" "red" 325 1 1 1
"29_1_1" 1 5 "experimental" 27 "incongruent" "STANDING" "RED" "green" 417 2 2 1
"29_1_1" 1 5 "experimental" 28 "neutral" "STANDING" "XXX" "red" 305 1 1 1
"29_1_1" 1 5 "experimental" 29 "incongruent" "STANDING" "GREEN" "red" 518 1 1 1
"29_1_1" 1 5 "experimental" 30 "congruent" "STANDING" "GREEN" "green" 441 2 2 1
"29_1_1" 1 5 "experimental" 31 "neutral" "STANDING" "XXX" "green" 504 2 2 1
"29_1_1" 1 5 "experimental" 32 "congruent" "STANDING" "RED" "red" 364 1 1 1
"29_1_1" 1 5 "experimental" 33 "congruent" "STANDING" "RED" "red" 357 1 1 1
"29_1_1" 1 5 "experimental" 34 "incongruent" "STANDING" "RED" "green" 583 2 2 1
"29_1_1" 1 5 "experimental" 35 "neutral" "STANDING" "XXXXX" "green" 456 2 2 1
"29_1_1" 1 5 "experimental" 36 "congruent" "STANDING" "GREEN" "green" 374 2 2 1
"29_1_1" 1 7 "experimental" 1 "congruent" "SITTING" "RED" "red" 541 1 1 1
"29_1_1" 1 7 "experimental" 2 "incongruent" "SITTING" "GREEN" "red" 303 1 1 1
"29_1_1" 1 7 "experimental" 3 "congruent" "SITTING" "GREEN" "green" 380 2 2 1
"29_1_1" 1 7 "experimental" 4 "congruent" "SITTING" "RED" "red" 373 1 1 1
"29_1_1" 1 7 "experimental" 5 "incongruent" "SITTING" "RED" "green" 598 2 2 1
"29_1_1" 1 7 "experimental" 6 "incongruent" "SITTING" "GREEN" "red" 350 1 1 1
"29_1_1" 1 7 "experimental" 7 "neutral" "SITTING" "XXX" "red" 369 1 1 1
"29_1_1" 1 7 "experimental" 8 "neutral" "SITTING" "XXX" "green" 451 2 2 1
"29_1_1" 1 7 "experimental" 9 "neutral" "SITTING" "XXXXX" "green" 386 2 2 1
"29_1_1" 1 7 "experimental" 10 "congruent" "SITTING" "GREEN" "green" 363 2 2 1
"29_1_1" 1 7 "experimental" 11 "neutral" "SITTING" "XXXXX" "red" 365 1 1 1
"29_1_1" 1 7 "experimental" 12 "incongruent" "SITTING" "RED" "green" 367 2 2 1
"29_1_1" 1 7 "experimental" 13 "congruent" "SITTING" "RED" "red" 337 1 1 1
"29_1_1" 1 7 "experimental" 14 "incongruent" "SITTING" "GREEN" "red" 772 1 1 1
"29_1_1" 1 7 "experimental" 15 "incongruent" "SITTING" "RED" "green" 405 2 2 1
"29_1_1" 1 7 "experimental" 16 "incongruent" "SITTING" "GREEN" "red" 413 1 1 1
"29_1_1" 1 7 "experimental" 17 "neutral" "SITTING" "XXXXX" "green" 453 2 2 1
"29_1_1" 1 7 "experimental" 18 "congruent" "SITTING" "GREEN" "green" 388 2 2 1
"29_1_1" 1 7 "experimental" 19 "neutral" "SITTING" "XXX" "green" 468 2 2 1
"29_1_1" 1 7 "experimental" 20 "incongruent" "SITTING" "RED" "green" 379 2 2 1
"29_1_1" 1 7 "experimental" 21 "neutral" "SITTING" "XXX" "red" 668 1 1 1
"29_1_1" 1 7 "experimental" 22 "congruent" "SITTING" "GREEN" "green" 505 2 2 1
"29_1_1" 1 7 "experimental" 23 "neutral" "SITTING" "XXXXX" "red" 373 1 1 1
"29_1_1" 1 7 "experimental" 24 "congruent" "SITTING" "RED" "red" 454 1 1 1
"29_1_1" 1 7 "experimental" 25 "incongruent" "SITTING" "GREEN" "red" 341 1 1 1
"29_1_1" 1 7 "experimental" 26 "neutral" "SITTING" "XXX" "red" 344 1 1 1
"29_1_1" 1 7 "experimental" 27 "congruent" "SITTING" "GREEN" "green" 410 2 2 1
"29_1_1" 1 7 "experimental" 28 "neutral" "SITTING" "XXX" "green" 394 2 2 1
"29_1_1" 1 7 "experimental" 29 "neutral" "SITTING" "XXXXX" "red" 387 1 1 1
"29_1_1" 1 7 "experimental" 30 "congruent" "SITTING" "GREEN" "green" 460 2 2 1
"29_1_1" 1 7 "experimental" 31 "incongruent" "SITTING" "RED" "green" 386 2 2 1
"29_1_1" 1 7 "experimental" 32 "neutral" "SITTING" "XXXXX" "green" 355 2 2 1
"29_1_1" 1 7 "experimental" 33 "incongruent" "SITTING" "GREEN" "red" 349 1 1 1
"29_1_1" 1 7 "experimental" 34 "incongruent" "SITTING" "RED" "green" 368 2 2 1
"29_1_1" 1 7 "experimental" 35 "congruent" "SITTING" "RED" "red" 338 1 1 1
"29_1_1" 1 7 "experimental" 36 "congruent" "SITTING" "RED" "red" 405 1 1 1
"29_1_1" 1 8 "experimental" 1 "congruent" "SITTING" "GREEN" "green" 357 2 2 1
"29_1_1" 1 8 "experimental" 2 "incongruent" "SITTING" "GREEN" "red" 375 1 1 1
"29_1_1" 1 8 "experimental" 3 "neutral" "SITTING" "XXX" "green" 312 2 2 1
"29_1_1" 1 8 "experimental" 4 "incongruent" "SITTING" "RED" "green" 372 2 2 1
"29_1_1" 1 8 "experimental" 5 "congruent" "SITTING" "RED" "red" 333 1 1 1
"29_1_1" 1 8 "experimental" 6 "neutral" "SITTING" "XXXXX" "red" 401 1 1 1
"29_1_1" 1 8 "experimental" 7 "neutral" "SITTING" "XXX" "red" 350 1 1 1
"29_1_1" 1 8 "experimental" 8 "incongruent" "SITTING" "GREEN" "red" 340 1 1 1
"29_1_1" 1 8 "experimental" 9 "congruent" "SITTING" "RED" "red" 311 1 1 1
"29_1_1" 1 8 "experimental" 10 "incongruent" "SITTING" "RED" "green" 451 2 2 1
"29_1_1" 1 8 "experimental" 11 "congruent" "SITTING" "GREEN" "green" 345 2 2 1
"29_1_1" 1 8 "experimental" 12 "neutral" "SITTING" "XXXXX" "green" 332 2 2 1
"29_1_1" 1 8 "experimental" 13 "neutral" "SITTING" "XXX" "red" 407 2 1 0
"29_1_1" 1 8 "experimental" 14 "incongruent" "SITTING" "GREEN" "red" 391 1 1 1
"29_1_1" 1 8 "experimental" 15 "congruent" "SITTING" "RED" "red" 360 1 1 1
"29_1_1" 1 8 "experimental" 16 "congruent" "SITTING" "GREEN" "green" 522 2 2 1
"29_1_1" 1 8 "experimental" 17 "incongruent" "SITTING" "RED" "green" 446 2 2 1
"29_1_1" 1 8 "experimental" 18 "neutral" "SITTING" "XXXXX" "green" 364 2 2 1
"29_1_1" 1 8 "experimental" 19 "incongruent" "SITTING" "GREEN" "red" 326 1 1 1
"29_1_1" 1 8 "experimental" 20 "incongruent" "SITTING" "RED" "green" 657 2 2 1
"29_1_1" 1 8 "experimental" 21 "neutral" "SITTING" "XXX" "green" 375 2 2 1
"29_1_1" 1 8 "experimental" 22 "congruent" "SITTING" "RED" "red" 368 1 1 1
"29_1_1" 1 8 "experimental" 23 "congruent" "SITTING" "GREEN" "green" 354 2 2 1
"29_1_1" 1 8 "experimental" 24 "neutral" "SITTING" "XXXXX" "red" 373 1 1 1
"29_1_1" 1 8 "experimental" 25 "neutral" "SITTING" "XXX" "red" 342 1 1 1
"29_1_1" 1 8 "experimental" 26 "incongruent" "SITTING" "GREEN" "red" 417 1 1 1
"29_1_1" 1 8 "experimental" 27 "incongruent" "SITTING" "RED" "green" 337 2 2 1
"29_1_1" 1 8 "experimental" 28 "neutral" "SITTING" "XXX" "green" 340 2 2 1
"29_1_1" 1 8 "experimental" 29 "neutral" "SITTING" "XXXXX" "green" 359 2 2 1
"29_1_1" 1 8 "experimental" 30 "congruent" "SITTING" "RED" "red" 369 1 1 1
"29_1_1" 1 8 "experimental" 31 "congruent" "SITTING" "GREEN" "green" 403 2 2 1
"29_1_1" 1 8 "experimental" 32 "incongruent" "SITTING" "GREEN" "red" 351 1 1 1
"29_1_1" 1 8 "experimental" 33 "congruent" "SITTING" "GREEN" "green" 398 2 2 1
"29_1_1" 1 8 "experimental" 34 "congruent" "SITTING" "RED" "red" 318 1 1 1
"29_1_1" 1 8 "experimental" 35 "incongruent" "SITTING" "RED" "green" 514 2 2 1
"29_1_1" 1 8 "experimental" 36 "neutral" "SITTING" "XXXXX" "red" 302 1 1 1
"29_1_1" 1 9 "experimental" 1 "incongruent" "SITTING" "GREEN" "red" 267 1 1 1
"29_1_1" 1 9 "experimental" 2 "incongruent" "SITTING" "RED" "green" 329 2 2 1
"29_1_1" 1 9 "experimental" 3 "incongruent" "SITTING" "GREEN" "red" 365 1 1 1
"29_1_1" 1 9 "experimental" 4 "incongruent" "SITTING" "RED" "green" 414 2 2 1
"29_1_1" 1 9 "experimental" 5 "congruent" "SITTING" "GREEN" "green" 414 2 2 1
"29_1_1" 1 9 "experimental" 6 "neutral" "SITTING" "XXXXX" "green" 414 2 2 1
"29_1_1" 1 9 "experimental" 7 "congruent" "SITTING" "RED" "red" 438 1 1 1
"29_1_1" 1 9 "experimental" 8 "congruent" "SITTING" "GREEN" "green" 301 2 2 1
"29_1_1" 1 9 "experimental" 9 "neutral" "SITTING" "XXXXX" "red" 306 1 1 1
"29_1_1" 1 9 "experimental" 10 "neutral" "SITTING" "XXX" "green" 446 2 2 1
"29_1_1" 1 9 "experimental" 11 "neutral" "SITTING" "XXX" "red" 357 1 1 1
"29_1_1" 1 9 "experimental" 12 "congruent" "SITTING" "RED" "red" 415 1 1 1
"29_1_1" 1 9 "experimental" 13 "neutral" "SITTING" "XXXXX" "green" 367 2 2 1
"29_1_1" 1 9 "experimental" 14 "congruent" "SITTING" "GREEN" "green" 392 2 2 1
"29_1_1" 1 9 "experimental" 15 "neutral" "SITTING" "XXXXX" "red" 305 1 1 1
"29_1_1" 1 9 "experimental" 16 "incongruent" "SITTING" "GREEN" "red" 309 1 1 1
"29_1_1" 1 9 "experimental" 17 "congruent" "SITTING" "RED" "red" 329 1 1 1
"29_1_1" 1 9 "experimental" 18 "congruent" "SITTING" "GREEN" "green" 317 2 2 1
"29_1_1" 1 9 "experimental" 19 "incongruent" "SITTING" "RED" "green" 225 1 2 0
"29_1_1" 1 9 "experimental" 20 "neutral" "SITTING" "XXX" "red" 417 1 1 1
"29_1_1" 1 9 "experimental" 21 "congruent" "SITTING" "RED" "red" 376 1 1 1
"29_1_1" 1 9 "experimental" 22 "neutral" "SITTING" "XXX" "green" 353 2 2 1
"29_1_1" 1 9 "experimental" 23 "incongruent" "SITTING" "GREEN" "red" 356 1 1 1
"29_1_1" 1 9 "experimental" 24 "incongruent" "SITTING" "RED" "green" 374 2 2 1
"29_1_1" 1 9 "experimental" 25 "incongruent" "SITTING" "GREEN" "red" 463 1 1 1
"29_1_1" 1 9 "experimental" 26 "congruent" "SITTING" "GREEN" "green" 357 2 2 1
"29_1_1" 1 9 "experimental" 27 "incongruent" "SITTING" "RED" "green" 351 2 2 1
"29_1_1" 1 9 "experimental" 28 "incongruent" "SITTING" "GREEN" "red" 314 1 1 1
"29_1_1" 1 9 "experimental" 29 "congruent" "SITTING" "RED" "red" 310 1 1 1
"29_1_1" 1 9 "experimental" 30 "neutral" "SITTING" "XXXXX" "green" 474 2 2 1
"29_1_1" 1 9 "experimental" 31 "congruent" "SITTING" "RED" "red" 319 1 1 1
"29_1_1" 1 9 "experimental" 32 "neutral" "SITTING" "XXX" "green" 411 2 2 1
"29_1_1" 1 9 "experimental" 33 "neutral" "SITTING" "XXXXX" "red" 331 2 1 0
"29_1_1" 1 9 "experimental" 34 "incongruent" "SITTING" "RED" "green" 662 2 2 1
"29_1_1" 1 9 "experimental" 35 "neutral" "SITTING" "XXX" "red" 283 1 1 1
"29_1_1" 1 9 "experimental" 36 "congruent" "SITTING" "GREEN" "green" 401 2 2 1
"29_1_1" 1 10 "experimental" 1 "congruent" "SITTING" "RED" "red" 497 1 1 1
"29_1_1" 1 10 "experimental" 2 "congruent" "SITTING" "RED" "red" 382 1 1 1
"29_1_1" 1 10 "experimental" 3 "incongruent" "SITTING" "GREEN" "red" 391 1 1 1
"29_1_1" 1 10 "experimental" 4 "neutral" "SITTING" "XXXXX" "green" 359 2 2 1
"29_1_1" 1 10 "experimental" 5 "neutral" "SITTING" "XXXXX" "red" 377 1 1 1
"29_1_1" 1 10 "experimental" 6 "incongruent" "SITTING" "RED" "green" 451 2 2 1
"29_1_1" 1 10 "experimental" 7 "congruent" "SITTING" "GREEN" "green" 440 2 2 1
"29_1_1" 1 10 "experimental" 8 "incongruent" "SITTING" "GREEN" "red" 359 1 1 1
"29_1_1" 1 10 "experimental" 9 "congruent" "SITTING" "GREEN" "green" 401 2 2 1
"29_1_1" 1 10 "experimental" 10 "neutral" "SITTING" "XXX" "red" 456 1 1 1
"29_1_1" 1 10 "experimental" 11 "neutral" "SITTING" "XXX" "green" 446 2 2 1
"29_1_1" 1 10 "experimental" 12 "incongruent" "SITTING" "RED" "green" 348 2 2 1
"29_1_1" 1 10 "experimental" 13 "congruent" "SITTING" "RED" "red" 326 1 1 1
"29_1_1" 1 10 "experimental" 14 "congruent" "SITTING" "GREEN" "green" 354 2 2 1
"29_1_1" 1 10 "experimental" 15 "neutral" "SITTING" "XXXXX" "green" 396 2 2 1
"29_1_1" 1 10 "experimental" 16 "congruent" "SITTING" "GREEN" "green" 365 2 2 1
"29_1_1" 1 10 "experimental" 17 "incongruent" "SITTING" "GREEN" "red" 391 1 1 1
"29_1_1" 1 10 "experimental" 18 "incongruent" "SITTING" "RED" "green" 367 2 2 1
"29_1_1" 1 10 "experimental" 19 "neutral" "SITTING" "XXX" "green" 425 2 2 1
"29_1_1" 1 10 "experimental" 20 "incongruent" "SITTING" "GREEN" "red" 337 1 1 1
"29_1_1" 1 10 "experimental" 21 "neutral" "SITTING" "XXX" "red" 572 1 1 1
"29_1_1" 1 10 "experimental" 22 "congruent" "SITTING" "RED" "red" 381 1 1 1
"29_1_1" 1 10 "experimental" 23 "incongruent" "SITTING" "RED" "green" 342 2 2 1
"29_1_1" 1 10 "experimental" 24 "neutral" "SITTING" "XXXXX" "red" 489 1 1 1
"29_1_1" 1 10 "experimental" 25 "congruent" "SITTING" "GREEN" "green" 413 2 2 1
"29_1_1" 1 10 "experimental" 26 "neutral" "SITTING" "XXXXX" "green" 437 2 2 1
"29_1_1" 1 10 "experimental" 27 "congruent" "SITTING" "RED" "red" 476 1 1 1
"29_1_1" 1 10 "experimental" 28 "incongruent" "SITTING" "GREEN" "red" 369 1 1 1
"29_1_1" 1 10 "experimental" 29 "incongruent" "SITTING" "RED" "green" 355 2 2 1
"29_1_1" 1 10 "experimental" 30 "neutral" "SITTING" "XXXXX" "red" 357 1 1 1
"29_1_1" 1 10 "experimental" 31 "congruent" "SITTING" "GREEN" "green" 375 2 2 1
"29_1_1" 1 10 "experimental" 32 "incongruent" "SITTING" "GREEN" "red" 345 1 1 1
"29_1_1" 1 10 "experimental" 33 "neutral" "SITTING" "XXX" "red" 384 1 1 1
"29_1_1" 1 10 "experimental" 34 "congruent" "SITTING" "RED" "red" 381 1 1 1
"29_1_1" 1 10 "experimental" 35 "neutral" "SITTING" "XXX" "green" 334 2 2 1
"29_1_1" 1 10 "experimental" 36 "incongruent" "SITTING" "RED" "green" 425 2 2 1
"3_1_1" 1 2 "experimental" 1 "neutral" "STANDING" "XXXXX" "red" 0 1 0 0
"3_1_1" 1 2 "experimental" 2 "congruent" "STANDING" "RED" "red" 589 1 1 1
"3_1_1" 1 2 "experimental" 3 "incongruent" "STANDING" "RED" "green" 606 2 2 1
"3_1_1" 1 2 "experimental" 4 "incongruent" "STANDING" "GREEN" "red" 1014 1 1 1
"3_1_1" 1 2 "experimental" 5 "congruent" "STANDING" "GREEN" "green" 693 2 2 1
"3_1_1" 1 2 "experimental" 6 "incongruent" "STANDING" "RED" "green" 761 2 2 1
"3_1_1" 1 2 "experimental" 7 "congruent" "STANDING" "RED" "red" 752 1 1 1
"3_1_1" 1 2 "experimental" 8 "neutral" "STANDING" "XXX" "red" 844 1 1 1
"3_1_1" 1 2 "experimental" 9 "congruent" "STANDING" "GREEN" "green" 809 2 2 1
"3_1_1" 1 2 "experimental" 10 "incongruent" "STANDING" "GREEN" "red" 657 1 1 1
"3_1_1" 1 2 "experimental" 11 "neutral" "STANDING" "XXX" "green" 670 2 2 1
"3_1_1" 1 2 "experimental" 12 "neutral" "STANDING" "XXXXX" "green" 643 2 2 1
"3_1_1" 1 2 "experimental" 13 "incongruent" "STANDING" "RED" "green" 625 2 2 1
"3_1_1" 1 2 "experimental" 14 "congruent" "STANDING" "RED" "red" 744 1 1 1
"3_1_1" 1 2 "experimental" 15 "congruent" "STANDING" "GREEN" "green" 858 2 2 1
"3_1_1" 1 2 "experimental" 16 "neutral" "STANDING" "XXXXX" "red" 728 1 1 1
"3_1_1" 1 2 "experimental" 17 "congruent" "STANDING" "GREEN" "green" 738 2 2 1
"3_1_1" 1 2 "experimental" 18 "incongruent" "STANDING" "GREEN" "red" 717 1 1 1
"3_1_1" 1 2 "experimental" 19 "neutral" "STANDING" "XXX" "red" 520 1 1 1
"3_1_1" 1 2 "experimental" 20 "incongruent" "STANDING" "RED" "green" 716 2 2 1
"3_1_1" 1 2 "experimental" 21 "neutral" "STANDING" "XXXXX" "green" 527 2 2 1
"3_1_1" 1 2 "experimental" 22 "neutral" "STANDING" "XXX" "green" 586 2 2 1
"3_1_1" 1 2 "experimental" 23 "incongruent" "STANDING" "GREEN" "red" 747 1 1 1
"3_1_1" 1 2 "experimental" 24 "congruent" "STANDING" "RED" "red" 1277 2 1 0
"3_1_1" 1 2 "experimental" 25 "neutral" "STANDING" "XXXXX" "red" 993 1 1 1
"3_1_1" 1 2 "experimental" 26 "neutral" "STANDING" "XXXXX" "green" 640 2 2 1
"3_1_1" 1 2 "experimental" 27 "congruent" "STANDING" "GREEN" "green" 695 2 2 1
"3_1_1" 1 2 "experimental" 28 "incongruent" "STANDING" "RED" "green" 752 2 2 1
"3_1_1" 1 2 "experimental" 29 "incongruent" "STANDING" "GREEN" "red" 829 1 1 1
"3_1_1" 1 2 "experimental" 30 "incongruent" "STANDING" "RED" "green" 851 2 2 1
"3_1_1" 1 2 "experimental" 31 "incongruent" "STANDING" "GREEN" "red" 625 1 1 1
"3_1_1" 1 2 "experimental" 32 "neutral" "STANDING" "XXX" "red" 704 1 1 1
"3_1_1" 1 2 "experimental" 33 "neutral" "STANDING" "XXX" "green" 916 2 2 1
"3_1_1" 1 2 "experimental" 34 "congruent" "STANDING" "GREEN" "green" 870 2 2 1
"3_1_1" 1 2 "experimental" 35 "congruent" "STANDING" "RED" "red" 803 1 1 1
"3_1_1" 1 2 "experimental" 36 "congruent" "STANDING" "RED" "red" 763 1 1 1
"3_1_1" 1 3 "experimental" 1 "neutral" "STANDING" "XXXXX" "red" 652 1 1 1
"3_1_1" 1 3 "experimental" 2 "incongruent" "STANDING" "RED" "green" 610 2 2 1
"3_1_1" 1 3 "experimental" 3 "congruent" "STANDING" "GREEN" "green" 674 2 2 1
"3_1_1" 1 3 "experimental" 4 "neutral" "STANDING" "XXXXX" "green" 662 2 2 1
"3_1_1" 1 3 "experimental" 5 "incongruent" "STANDING" "GREEN" "red" 820 1 1 1
"3_1_1" 1 3 "experimental" 6 "neutral" "STANDING" "XXX" "green" 1347 2 2 1
"3_1_1" 1 3 "experimental" 7 "neutral" "STANDING" "XXX" "red" 636 1 1 1
"3_1_1" 1 3 "experimental" 8 "incongruent" "STANDING" "RED" "green" 522 2 2 1
"3_1_1" 1 3 "experimental" 9 "congruent" "STANDING" "RED" "red" 678 1 1 1
