"sj" "cb" "blockNumber" "blockType" "trialNum" "target" "targetImage" "distractor" "distractorImage" "posture" "setSize" "rt" "resp" "cresp" "ac"
7 2 2 "experimental" 99 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 1327 "h" "h" 1
7 2 2 "experimental" 100 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 957 "h" "h" 1
7 2 2 "experimental" 101 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 563 "s" "s" 1
7 2 2 "experimental" 102 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 868 "h" "h" 1
7 2 2 "experimental" 103 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 516 "s" "s" 1
7 2 2 "experimental" 104 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 671 "s" "s" 1
7 2 2 "experimental" 105 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 529 "s" "s" 1
7 2 2 "experimental" 106 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 1016 "h" "h" 1
7 2 2 "experimental" 107 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 676 "s" "s" 1
7 2 2 "experimental" 108 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 545 "h" "h" 1
7 2 2 "experimental" 109 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 696 "h" "h" 1
7 2 2 "experimental" 110 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 750 "h" "h" 1
7 2 2 "experimental" 111 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 1112 "s" "s" 1
7 2 2 "experimental" 112 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 573 "s" "s" 1
7 2 2 "experimental" 113 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 1062 "h" "h" 1
7 2 2 "experimental" 114 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 948 "h" "h" 1
7 2 2 "experimental" 115 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 560 "h" "h" 1
7 2 2 "experimental" 116 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 497 "h" "h" 1
7 2 2 "experimental" 117 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 468 "s" "s" 1
7 2 2 "experimental" 118 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 495 "s" "s" 1
7 2 2 "experimental" 119 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 566 "s" "s" 1
7 2 2 "experimental" 120 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 522 "s" "s" 1
7 2 2 "experimental" 121 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 590 "h" "h" 1
7 2 2 "experimental" 122 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 515 "s" "s" 1
7 2 2 "experimental" 123 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 623 "h" "h" 1
7 2 2 "experimental" 124 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 635 "h" "h" 1
7 2 2 "experimental" 125 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 469 "s" "s" 1
7 2 2 "experimental" 126 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 683 "h" "h" 1
7 2 2 "experimental" 127 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 581 "s" "s" 1
7 2 2 "experimental" 128 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 802 "s" "s" 1
7 2 3 "experimental" 1 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 650 "h" "h" 1
7 2 3 "experimental" 2 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 481 "h" "h" 1
7 2 3 "experimental" 3 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 775 "h" "h" 1
7 2 3 "experimental" 4 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 578 "s" "s" 1
7 2 3 "experimental" 5 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 638 "s" "s" 1
7 2 3 "experimental" 6 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 628 "s" "s" 1
7 2 3 "experimental" 7 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 617 "h" "h" 1
7 2 3 "experimental" 8 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 553 "s" "s" 1
7 2 3 "experimental" 9 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 700 "h" "h" 1
7 2 3 "experimental" 10 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1248 "s" "s" 1
7 2 3 "experimental" 11 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 570 "s" "s" 1
7 2 3 "experimental" 12 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 918 "s" "s" 1
7 2 3 "experimental" 13 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 1105 "h" "h" 1
7 2 3 "experimental" 14 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 601 "s" "s" 1
7 2 3 "experimental" 15 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 805 "h" "h" 1
7 2 3 "experimental" 16 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 731 "h" "h" 1
7 2 3 "experimental" 17 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 697 "s" "s" 1
7 2 3 "experimental" 18 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 821 "h" "h" 1
7 2 3 "experimental" 19 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 567 "s" "s" 1
7 2 3 "experimental" 20 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 602 "s" "s" 1
7 2 3 "experimental" 21 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 673 "h" "h" 1
7 2 3 "experimental" 22 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 652 "h" "h" 1
7 2 3 "experimental" 23 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 636 "s" "s" 1
7 2 3 "experimental" 24 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 690 "h" "h" 1
7 2 3 "experimental" 25 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1206 "s" "s" 1
7 2 3 "experimental" 26 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 673 "s" "s" 1
7 2 3 "experimental" 27 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 958 "h" "h" 1
7 2 3 "experimental" 28 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 747 "h" "h" 1
7 2 3 "experimental" 29 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1162 "h" "h" 1
7 2 3 "experimental" 30 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 739 "s" "s" 1
7 2 3 "experimental" 31 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 943 "s" "s" 1
7 2 3 "experimental" 32 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 622 "h" "h" 1
7 2 3 "experimental" 33 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1414 "s" "s" 1
7 2 3 "experimental" 34 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 879 "s" "s" 1
7 2 3 "experimental" 35 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 711 "h" "h" 1
7 2 3 "experimental" 36 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 1311 "h" "h" 1
7 2 3 "experimental" 37 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 714 "h" "h" 1
7 2 3 "experimental" 38 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1572 "h" "h" 1
7 2 3 "experimental" 39 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 759 "s" "s" 1
7 2 3 "experimental" 40 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 526 "s" "s" 1
7 2 3 "experimental" 41 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 730 "h" "h" 1
7 2 3 "experimental" 42 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 581 "s" "s" 1
7 2 3 "experimental" 43 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 578 "s" "s" 1
7 2 3 "experimental" 44 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 592 "h" "h" 1
7 2 3 "experimental" 45 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 652 "s" "h" 0
7 2 3 "experimental" 46 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 683 "s" "s" 1
7 2 3 "experimental" 47 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 738 "h" "h" 1
7 2 3 "experimental" 48 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 787 "s" "s" 1
7 2 3 "experimental" 49 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 710 "s" "s" 1
7 2 3 "experimental" 50 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 730 "h" "h" 1
7 2 3 "experimental" 51 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 609 "s" "s" 1
7 2 3 "experimental" 52 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 887 "h" "h" 1
7 2 3 "experimental" 53 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1077 "s" "s" 1
7 2 3 "experimental" 54 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 900 "s" "s" 1
7 2 3 "experimental" 55 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 839 "h" "h" 1
7 2 3 "experimental" 56 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 676 "h" "h" 1
7 2 3 "experimental" 57 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 656 "s" "s" 1
7 2 3 "experimental" 58 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 655 "s" "s" 1
7 2 3 "experimental" 59 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 846 "s" "s" 1
7 2 3 "experimental" 60 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 723 "h" "h" 1
7 2 3 "experimental" 61 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 1086 "h" "h" 1
7 2 3 "experimental" 62 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 766 "h" "h" 1
7 2 3 "experimental" 63 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1224 "h" "h" 1
7 2 3 "experimental" 64 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 707 "s" "s" 1
7 2 3 "experimental" 65 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 838 "h" "h" 1
7 2 3 "experimental" 66 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 530 "h" "h" 1
7 2 3 "experimental" 67 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 631 "h" "h" 1
7 2 3 "experimental" 68 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 744 "s" "s" 1
7 2 3 "experimental" 69 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 1205 "s" "s" 1
7 2 3 "experimental" 70 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 615 "s" "s" 1
7 2 3 "experimental" 71 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 706 "s" "s" 1
7 2 3 "experimental" 72 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 822 "h" "h" 1
7 2 3 "experimental" 73 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 864 "h" "h" 1
7 2 3 "experimental" 74 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 649 "s" "s" 1
7 2 3 "experimental" 75 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 687 "s" "s" 1
7 2 3 "experimental" 76 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 780 "s" "s" 1
7 2 3 "experimental" 77 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 629 "h" "h" 1
7 2 3 "experimental" 78 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 714 "h" "h" 1
7 2 3 "experimental" 79 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 1003 "s" "s" 1
7 2 3 "experimental" 80 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 824 "h" "h" 1
7 2 3 "experimental" 81 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 937 "h" "h" 1
7 2 3 "experimental" 82 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 891 "s" "s" 1
7 2 3 "experimental" 83 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1064 "h" "h" 1
7 2 3 "experimental" 84 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 838 "h" "h" 1
7 2 3 "experimental" 85 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 663 "s" "s" 1
7 2 3 "experimental" 86 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1327 "s" "s" 1
7 2 3 "experimental" 87 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 792 "h" "h" 1
7 2 3 "experimental" 88 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 929 "s" "s" 1
7 2 3 "experimental" 89 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 695 "h" "h" 1
7 2 3 "experimental" 90 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 560 "s" "s" 1
7 2 3 "experimental" 91 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 529 "s" "s" 1
7 2 3 "experimental" 92 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 772 "h" "h" 1
7 2 3 "experimental" 93 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 741 "h" "h" 1
7 2 3 "experimental" 94 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1020 "s" "s" 1
7 2 3 "experimental" 95 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 826 "h" "h" 1
7 2 3 "experimental" 96 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 693 "s" "s" 1
7 2 3 "experimental" 97 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 570 "h" "h" 1
7 2 3 "experimental" 98 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1077 "s" "h" 0
7 2 3 "experimental" 99 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 628 "s" "s" 1
7 2 3 "experimental" 100 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 609 "h" "h" 1
7 2 3 "experimental" 101 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 529 "s" "s" 1
7 2 3 "experimental" 102 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 775 "h" "h" 1
7 2 3 "experimental" 103 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 615 "s" "s" 1
7 2 3 "experimental" 104 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 946 "s" "s" 1
7 2 3 "experimental" 105 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 597 "s" "s" 1
7 2 3 "experimental" 106 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 580 "s" "s" 1
7 2 3 "experimental" 107 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 757 "h" "h" 1
7 2 3 "experimental" 108 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 525 "h" "h" 1
7 2 3 "experimental" 109 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 516 "s" "s" 1
7 2 3 "experimental" 110 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 559 "s" "s" 1
7 2 3 "experimental" 111 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 926 "h" "h" 1
7 2 3 "experimental" 112 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 710 "h" "h" 1
7 2 3 "experimental" 113 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 472 "s" "s" 1
7 2 3 "experimental" 114 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 499 "h" "h" 1
7 2 3 "experimental" 115 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 523 "h" "h" 1
7 2 3 "experimental" 116 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 591 "s" "s" 1
7 2 3 "experimental" 117 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 765 "h" "h" 1
7 2 3 "experimental" 118 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 591 "h" "h" 1
7 2 3 "experimental" 119 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 548 "s" "s" 1
7 2 3 "experimental" 120 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 515 "s" "s" 1
7 2 3 "experimental" 121 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 502 "s" "s" 1
7 2 3 "experimental" 122 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 590 "s" "s" 1
7 2 3 "experimental" 123 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 535 "h" "h" 1
7 2 3 "experimental" 124 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 801 "s" "s" 1
7 2 3 "experimental" 125 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 731 "h" "h" 1
7 2 3 "experimental" 126 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 846 "h" "h" 1
7 2 3 "experimental" 127 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 518 "s" "s" 1
7 2 3 "experimental" 128 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 615 "h" "h" 1
8 2 2 "experimental" 1 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 842 "h" "h" 1
8 2 2 "experimental" 2 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 534 "h" "h" 1
8 2 2 "experimental" 3 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 532 "h" "h" 1
8 2 2 "experimental" 4 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 470 "s" "s" 1
8 2 2 "experimental" 5 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 734 "h" "h" 1
8 2 2 "experimental" 6 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 637 "s" "s" 1
8 2 2 "experimental" 7 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 706 "s" "s" 1
8 2 2 "experimental" 8 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 562 "s" "s" 1
8 2 2 "experimental" 9 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 747 "h" "h" 1
8 2 2 "experimental" 10 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 1017 "h" "h" 1
8 2 2 "experimental" 11 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 640 "h" "h" 1
8 2 2 "experimental" 12 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 661 "s" "s" 1
8 2 2 "experimental" 13 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 478 "s" "s" 1
8 2 2 "experimental" 14 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 539 "s" "s" 1
8 2 2 "experimental" 15 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 505 "s" "s" 1
8 2 2 "experimental" 16 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 789 "h" "h" 1
8 2 2 "experimental" 17 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 526 "s" "s" 1
8 2 2 "experimental" 18 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 701 "h" "h" 1
8 2 2 "experimental" 19 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 717 "h" "h" 1
8 2 2 "experimental" 20 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 614 "h" "h" 1
8 2 2 "experimental" 21 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 605 "s" "s" 1
8 2 2 "experimental" 22 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 620 "s" "s" 1
8 2 2 "experimental" 23 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 603 "h" "h" 1
8 2 2 "experimental" 24 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 910 "s" "s" 1
8 2 2 "experimental" 25 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 483 "h" "h" 1
8 2 2 "experimental" 26 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 572 "s" "s" 1
8 2 2 "experimental" 27 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 823 "s" "s" 1
8 2 2 "experimental" 28 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 704 "h" "h" 1
8 2 2 "experimental" 29 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 592 "s" "s" 1
8 2 2 "experimental" 30 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 1254 "s" "s" 1
8 2 2 "experimental" 31 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 607 "h" "h" 1
8 2 2 "experimental" 32 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 647 "h" "h" 1
8 2 2 "experimental" 33 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 959 "h" "h" 1
8 2 2 "experimental" 34 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 564 "h" "h" 1
8 2 2 "experimental" 35 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 1205 "s" "s" 1
8 2 2 "experimental" 36 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 599 "s" "s" 1
8 2 2 "experimental" 37 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 678 "s" "s" 1
8 2 2 "experimental" 38 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 637 "h" "h" 1
8 2 2 "experimental" 39 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 610 "h" "h" 1
8 2 2 "experimental" 40 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 616 "s" "s" 1
8 2 2 "experimental" 41 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 862 "h" "h" 1
8 2 2 "experimental" 42 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 510 "h" "h" 1
8 2 2 "experimental" 43 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 586 "s" "s" 1
8 2 2 "experimental" 44 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 893 "h" "h" 1
8 2 2 "experimental" 45 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 723 "s" "s" 1
8 2 2 "experimental" 46 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 596 "s" "s" 1
8 2 2 "experimental" 47 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 1074 "h" "h" 1
8 2 2 "experimental" 48 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 619 "s" "s" 1
8 2 2 "experimental" 49 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 429 "h" "h" 1
8 2 2 "experimental" 50 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 762 "h" "h" 1
8 2 2 "experimental" 51 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 443 "s" "s" 1
8 2 2 "experimental" 52 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 444 "h" "h" 1
8 2 2 "experimental" 53 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 619 "h" "h" 1
8 2 2 "experimental" 54 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 533 "s" "s" 1
8 2 2 "experimental" 55 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 571 "s" "s" 1
8 2 2 "experimental" 56 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 558 "s" "s" 1
8 2 2 "experimental" 57 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 562 "h" "h" 1
8 2 2 "experimental" 58 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 875 "h" "h" 1
8 2 2 "experimental" 59 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 429 "h" "h" 1
8 2 2 "experimental" 60 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 487 "s" "s" 1
8 2 2 "experimental" 61 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 789 "s" "s" 1
8 2 2 "experimental" 62 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 519 "h" "h" 1
8 2 2 "experimental" 63 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 885 "s" "s" 1
8 2 2 "experimental" 64 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 631 "s" "s" 1
8 2 2 "experimental" 65 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 457 "h" "h" 1
8 2 2 "experimental" 66 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 475 "h" "h" 1
8 2 2 "experimental" 67 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 555 "s" "s" 1
8 2 2 "experimental" 68 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 514 "h" "h" 1
8 2 2 "experimental" 69 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 526 "s" "s" 1
8 2 2 "experimental" 70 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 514 "s" "s" 1
8 2 2 "experimental" 71 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 469 "h" "h" 1
8 2 2 "experimental" 72 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 1177 "s" "s" 1
8 2 2 "experimental" 73 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 408 "h" "h" 1
8 2 2 "experimental" 74 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 601 "s" "s" 1
8 2 2 "experimental" 75 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 595 "h" "h" 1
8 2 2 "experimental" 76 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 504 "s" "s" 1
8 2 2 "experimental" 77 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 554 "s" "s" 1
8 2 2 "experimental" 78 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 538 "s" "s" 1
8 2 2 "experimental" 79 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 413 "h" "h" 1
8 2 2 "experimental" 80 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 768 "h" "h" 1
8 2 2 "experimental" 81 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 477 "s" "s" 1
8 2 2 "experimental" 82 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 439 "h" "h" 1
8 2 2 "experimental" 83 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 679 "h" "h" 1
8 2 2 "experimental" 84 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 469 "s" "s" 1
8 2 2 "experimental" 85 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 673 "s" "s" 1
8 2 2 "experimental" 86 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 450 "h" "h" 1
8 2 2 "experimental" 87 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 476 "s" "s" 1
8 2 2 "experimental" 88 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 384 "h" "h" 1
8 2 2 "experimental" 89 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 560 "h" "h" 1
8 2 2 "experimental" 90 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 506 "h" "h" 1
8 2 2 "experimental" 91 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 988 "h" "h" 1
8 2 2 "experimental" 92 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 477 "s" "s" 1
8 2 2 "experimental" 93 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 954 "s" "s" 1
8 2 2 "experimental" 94 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 576 "h" "h" 1
8 2 2 "experimental" 95 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 530 "s" "s" 1
8 2 2 "experimental" 96 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 727 "s" "s" 1
8 2 2 "experimental" 97 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 481 "s" "s" 1
8 2 2 "experimental" 98 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 447 "s" "s" 1
8 2 2 "experimental" 99 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 627 "h" "h" 1
